NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,Is_Feature_Envy
4,0,3,3,96,7,0,0,0,0,0,FALSE
3,0,3,3,94,7,0,0,0,0,0,FALSE
4,0,3,3,107,9,0,0,0,0,0,FALSE
5,0,4,4,107,9,0,0,0,0,0,FALSE
2,0,4,4,154,13,0,0,0,0,2,FALSE
2,0,4,4,172,17,0,0,0,0,1,FALSE
3,0,4,4,171,16,0,0,0,0,2,FALSE
2,0,4,4,162,15,0,0,0,0,1,FALSE
10,8,21,20,308,55,0,0,0.619048,3,4,FALSE
1,0,7,6,47,7,0,0,0.857143,0,1,FALSE
4,0,15,14,169,33,0,0,0.133333,0,2,FALSE
4,0,11,11,121,17,0,0,0,0,1,FALSE
4,0,10,10,90,10,0,0,0,0,0,FALSE
6,0,17,17,277,32,0,0,0,0,2,FALSE
10,0,8,5,231,24,0,0,0,0,3,FALSE
47,0,61,53,1477,187,0,0,0.114754,1,5,FALSE
3,0,6,6,57,6,0,0,0,0,0,FALSE
6,0,6,6,58,6,0,0,0,0,0,FALSE
1,0,3,3,49,7,0,0,0,0,1,FALSE
3,0,3,3,43,3,0,0,0.666667,0,1,FALSE
2,0,3,3,37,3,0,0,0.666667,0,1,FALSE
9,4,42,42,546,76,0,0,0.5,1,3,FALSE
0,0,11,11,898,193,0,0,-1,0,2,FALSE
0,0,11,11,871,187,0,0,-1,0,2,FALSE
4,0,2,2,36,3,0,0,0,0,0,FALSE
4,4,0,0,23,0,0,0,-1,21,0,FALSE
23,0,80,77,1449,234,0,0,0.025,0,9,FALSE
3,0,7,7,63,7,0,0,0,0,0,FALSE
15,0,50,43,741,107,0,0,0.32,0,2,FALSE
1,0,13,8,82,13,0,0,0.769231,0,3,FALSE
2,0,14,8,125,27,0,0,0.785714,0,4,FALSE
2,0,13,8,89,15,0,0,0.461538,0,3,FALSE
2,0,17,10,233,48,0,0,0.588235,0,3,FALSE
2,0,13,8,121,21,0,0,0.384615,0,3,FALSE
2,0,14,8,123,29,0,0,0.642857,0,4,FALSE
4,0,14,8,196,38,0,0,0.5,0,3,FALSE
2,0,13,8,124,21,0,0,0.384615,0,3,FALSE
4,0,14,8,199,38,0,0,0.5,0,3,FALSE
2,0,10,10,123,23,0,0,0.3,0,0,FALSE
2,0,5,5,51,6,0,0,0.4,0,0,FALSE
5,0,9,8,161,17,0,0,0,0,1,FALSE
1,0,13,8,80,13,0,0,0.769231,0,3,FALSE
2,0,14,8,114,26,0,0,0.785714,0,4,FALSE
11,0,8,8,323,35,0,0,0,0,1,FALSE
11,0,57,37,1017,180,0,0,0.45614,1,10,FALSE
29,4,111,109,1740,251,0,0,0.18018,4,11,FALSE
25,1,29,26,1311,126,0,0,0.137931,0,2,FALSE
3,0,4,4,42,4,0,0,0,0,0,FALSE
3,0,3,3,39,6,0,0,0,0,1,FALSE
17,0,61,6,1176,240,0,0,0,0,10,FALSE
2,0,2,2,23,2,0,0,0,0,0,FALSE
4,0,4,4,43,4,0,0,0,0,0,FALSE
1,0,3,3,29,4,0,0,1,0,0,FALSE
2,1,1,1,20,1,0,0,0,5,0,FALSE
6,0,4,4,106,14,0,0,0.5,0,1,FALSE
3,0,5,5,45,5,0,0,0,0,0,FALSE
1,0,5,5,43,7,0,0,0.6,0,0,FALSE
1,0,3,3,45,4,0,0,1,0,1,FALSE
2,0,3,3,67,10,0,0,1,0,1,FALSE
2,0,3,3,62,9,0,0,1,0,1,FALSE
2,0,3,3,61,8,0,0,0.666667,0,1,FALSE
2,0,3,3,66,10,0,0,1,0,1,FALSE
3,0,5,5,47,5,0,0,0,0,0,FALSE
2,0,3,3,30,3,0,0,0.666667,0,0,FALSE
5,0,6,6,106,16,0,0,0,0,1,FALSE
4,0,4,4,44,4,0,0,0,0,0,FALSE
5,0,6,6,105,15,0,0,0,0,1,FALSE
2,0,3,3,29,3,0,0,0.666667,0,0,FALSE
11,0,6,6,113,15,0,0,0,0,3,FALSE
36,0,75,12,1608,325,0,0,0.026667,0,16,FALSE
1,0,16,12,132,21,0,0,0.5,0,0,FALSE
0,0,130,130,995,131,0,0,-1,0,0,FALSE
9,3,16,10,266,47,0,0,0.3125,6,2,FALSE
2,0,14,14,133,15,0,0,0.642857,0,0,FALSE
28,1,118,78,1956,251,0,0,0.305085,4,7,FALSE
3,0,3,2,85,12,0,0,0,0,1,FALSE
2,0,176,175,1109,178,0,0,0.840909,0,4,FALSE
3,0,1,1,40,2,0,0,0,0,1,FALSE
40,5,11,8,433,63,0,0,0.545455,7,5,FALSE
29,0,212,198,2436,437,0,0,0.584906,0,2,FALSE
17,0,24,24,266,27,0,0,0.083333,0,1,FALSE
30,24,68,63,1118,234,0,0,0.441176,2,1,FALSE
1,0,24,24,167,44,0,0,0.125,2,0,FALSE
2,0,4,4,37,6,0,0,0,0,0,FALSE
16,0,43,40,570,81,0,0,0.372093,1,3,FALSE
5,0,9,8,103,17,0,0,0.222222,0,1,FALSE
4,0,3,3,61,6,0,0,0,0,2,FALSE
1,0,4,4,45,9,0,0,0,0,1,FALSE
3,0,4,4,80,14,0,0,0,0,1,FALSE
2,0,4,4,49,8,0,0,0,0,1,FALSE
1,0,2,2,32,5,0,0,1,0,1,FALSE
0,0,2,2,24,4,0,0,-1,0,1,FALSE
48,48,0,0,234,0,0,0,-1,6,0,FALSE
14,0,28,28,237,47,0,0,0.964286,3,1,FALSE
1,0,3,3,27,3,0,0,1,0,0,FALSE
26,24,7,6,200,28,0,0,0.571429,17,1,FALSE
28,2,27,24,568,65,0,0,0.222222,0,1,FALSE
16,0,6,2,298,41,0,0,0,0,1,FALSE
7,0,4,4,82,5,0,0,0,0,0,FALSE
15,4,12,12,215,19,0,0,0,3,1,FALSE
9,0,4,4,109,5,0,0,0,0,3,FALSE
0,0,3,1,44,3,0,0,-1,0,0,FALSE
5,0,6,4,131,7,0,0,0.5,0,0,FALSE
1,0,1,1,21,1,0,0,0,0,1,FALSE
0,0,2,2,45,2,0,0,-1,0,0,FALSE
1,0,2,2,31,2,0,0,0,0,1,FALSE
0,0,2,2,33,2,0,0,-1,0,1,FALSE
0,0,2,2,37,2,0,0,-1,0,1,FALSE
5,0,1,1,50,2,0,0,0,0,2,FALSE
0,0,2,1,88,8,0,0,-1,0,0,FALSE
2,0,3,1,42,8,0,0,1,0,1,FALSE
0,0,4,1,47,5,0,0,-1,0,1,FALSE
0,0,5,4,104,6,0,0,-1,0,0,FALSE
0,0,1,1,26,1,0,0,-1,0,1,FALSE
0,0,1,1,45,1,0,0,-1,0,1,FALSE
0,0,1,1,24,1,0,0,-1,0,1,FALSE
11,0,5,2,100,11,0,0,0.6,0,1,FALSE
7,0,1,0,21,3,0,0,0,0,0,FALSE
2,0,4,1,34,7,0,0,1,0,1,FALSE
0,0,1,1,37,1,0,0,-1,0,1,FALSE
6,0,2,1,51,2,0,0,1,0,0,FALSE
0,0,3,3,44,3,0,0,-1,0,1,FALSE
0,0,4,2,42,4,0,0,-1,0,1,FALSE
0,0,1,1,24,2,0,0,-1,0,2,FALSE
1,0,4,4,48,4,0,0,0,0,1,FALSE
2,0,2,2,37,2,0,0,0,0,0,FALSE
1,0,3,3,53,5,0,0,0.666667,0,1,FALSE
0,0,2,2,31,2,0,0,-1,0,1,FALSE
0,0,3,2,69,3,0,0,-1,0,0,FALSE
0,0,10,10,258,27,0,0,-1,0,0,FALSE
0,0,1,1,39,5,0,0,-1,0,0,FALSE
0,0,1,1,33,4,0,0,-1,0,1,FALSE
1,0,10,8,326,28,0,0,0,0,0,FALSE
1,0,6,4,148,6,0,0,0,0,0,FALSE
0,0,1,1,33,1,0,0,-1,0,1,FALSE
0,0,1,1,25,1,0,0,-1,0,2,FALSE
1,0,4,3,81,9,0,0,0.75,0,0,FALSE
1,0,1,1,26,3,0,0,0,0,0,FALSE
0,0,2,1,48,2,0,0,-1,0,0,FALSE
4,0,2,2,39,4,0,0,1,0,1,FALSE
8,0,3,3,52,6,0,0,0,0,1,FALSE
4,0,1,1,34,1,0,0,0,0,1,FALSE
4,0,2,2,56,5,0,0,0,0,1,FALSE
4,0,3,1,42,3,0,0,1,0,0,FALSE
0,0,1,1,49,3,0,0,-1,0,1,FALSE
4,0,1,1,54,3,0,0,0,0,1,FALSE
1,0,2,2,28,2,0,0,0,0,1,FALSE
0,0,1,1,19,2,0,0,-1,0,2,FALSE
1,0,4,2,71,8,0,0,0.75,0,1,FALSE
0,0,1,1,40,4,0,0,-1,0,0,FALSE
0,0,5,5,53,5,0,0,-1,0,0,FALSE
0,0,1,1,28,1,0,0,-1,0,2,FALSE
0,0,5,4,56,5,0,0,-1,0,1,FALSE
0,0,5,2,47,7,0,0,-1,0,1,FALSE
13,0,5,4,115,5,0,0,0,0,0,FALSE
5,0,3,2,42,3,0,0,0,0,0,FALSE
4,0,3,2,40,3,0,0,0,0,0,FALSE
0,0,2,1,32,2,0,0,-1,0,2,FALSE
8,0,10,9,155,10,0,0,0,0,1,FALSE
5,0,11,9,201,14,0,0,0.454545,0,2,FALSE
0,0,6,5,49,6,0,0,-1,0,0,FALSE
1,0,2,2,33,4,0,0,0,0,0,FALSE
3,0,4,2,108,9,0,0,0,0,2,FALSE
9,2,3,1,149,15,0,0,0,0,0,FALSE
6,0,2,0,67,6,0,0,0,0,0,FALSE
2,1,2,1,57,6,0,0,0,0,0,FALSE
1,0,3,3,47,4,0,0,0.666667,0,1,FALSE
0,0,1,1,46,1,0,0,-1,0,1,FALSE
2,0,2,2,21,3,0,0,0,0,0,FALSE
10,0,4,2,70,13,0,0,0,0,1,FALSE
3,1,1,1,9,1,0,0,0,2,1,FALSE
0,0,4,3,60,9,0,0,-1,0,0,FALSE
10,0,18,15,203,26,0,0,0.111111,0,2,FALSE
0,0,1,1,57,2,0,0,-1,0,0,FALSE
0,0,4,4,61,4,0,0,-1,0,1,FALSE
10,0,5,1,161,17,0,0,0,0,1,FALSE
5,0,2,0,66,6,0,0,0,0,0,FALSE
4,0,2,0,65,6,0,0,0,0,0,FALSE
7,0,2,0,67,5,0,0,0,0,0,FALSE
4,0,1,0,39,3,0,0,0,0,0,FALSE
5,0,2,0,56,5,0,0,0,0,0,FALSE
6,0,2,0,40,2,0,0,0,0,0,FALSE
7,0,2,0,99,12,0,0,0,0,0,FALSE
8,0,2,0,72,5,0,0,0,0,0,FALSE
9,0,5,1,161,17,0,0,0,0,1,FALSE
13,2,8,4,201,24,0,0,0.5,0,1,FALSE
8,0,4,1,126,14,0,0,0,0,1,FALSE
9,0,8,4,188,23,0,0,0.5,0,1,FALSE
10,0,5,1,134,15,0,0,0.4,0,0,FALSE
12,0,5,1,217,32,0,0,0,0,2,FALSE
13,0,6,2,204,24,0,0,0.333333,0,1,FALSE
12,0,9,8,149,9,0,0,0,0,0,FALSE
14,0,7,6,122,7,0,0,0,0,0,FALSE
0,0,2,2,31,2,0,0,-1,0,0,FALSE
5,0,16,9,267,34,0,0,0,0,0,FALSE
4,2,6,3,99,18,0,0,0.666667,0,0,FALSE
2,0,2,0,22,2,0,0,0,0,0,FALSE
9,0,2,0,45,2,0,0,0,0,0,FALSE
2,0,1,0,24,1,0,0,0,0,0,FALSE
8,0,2,0,57,2,0,0,1,0,0,FALSE
2,2,2,2,32,2,1,0,1,0,0,FALSE
6,0,2,0,36,2,0,0,0,0,0,FALSE
7,0,2,0,39,2,0,0,0,0,0,FALSE
2,0,2,0,40,3,0,0,0,0,0,FALSE
0,0,2,0,29,2,0,0,-1,0,0,FALSE
6,0,1,0,27,1,0,0,0,0,0,FALSE
12,0,3,0,66,4,0,0,0,0,1,FALSE
7,0,2,0,38,2,0,0,0,0,0,FALSE
29,0,5,2,97,11,0,0,0,0,0,FALSE
3,2,5,5,62,9,0,0,0.6,0,2,FALSE
7,0,9,9,126,14,0,0,0.333333,0,1,FALSE
0,0,8,0,49,8,0,0,-1,0,0,FALSE
1,0,21,21,221,27,0,0,0.619048,0,0,FALSE
0,0,19,0,125,19,0,0,-1,0,0,FALSE
3,0,9,9,93,14,0,0,0.333333,0,3,FALSE
1,0,2,2,22,2,0,0,0,0,1,FALSE
0,0,1,1,100,1,0,0,-1,0,0,FALSE
0,0,1,1,120,1,0,0,-1,0,0,FALSE
0,0,1,1,27,2,0,0,-1,0,0,FALSE
12,0,0,0,56,0,0,0,-1,6,0,FALSE
5,0,14,13,165,22,0,0,0.357143,0,0,FALSE
3,0,4,4,88,12,0,0,0,0,0,FALSE
17,0,28,28,256,37,0,0,0,0,0,FALSE
1,0,3,3,30,3,0,1,0,1,0,FALSE
21,18,17,17,212,19,1,0,0.117647,9,0,FALSE
1,0,5,5,64,5,0,0,0.8,0,0,FALSE
0,0,2,2,63,7,0,0,-1,0,1,FALSE
0,0,2,2,58,5,0,0,-1,0,0,FALSE
0,0,2,2,49,7,0,0,-1,0,0,FALSE
0,0,2,2,28,6,0,0,-1,0,1,FALSE
0,0,2,2,37,5,0,0,-1,0,0,FALSE
1,0,2,2,41,6,0,0,1,0,0,FALSE
2,0,4,2,70,19,0,0,1,0,1,FALSE
0,0,2,2,47,6,0,0,-1,0,0,FALSE
0,0,2,2,35,4,0,0,-1,0,0,FALSE
4,0,4,4,96,13,0,0,0,0,1,FALSE
2,0,1,1,22,2,0,0,0,0,0,FALSE
2,0,2,2,44,2,0,0,0,0,0,FALSE
17,0,14,13,143,18,0,0,0.571429,0,0,FALSE
3,0,5,5,76,12,0,0,0.6,0,0,FALSE
11,0,37,25,401,74,0,0,0.27027,0,1,FALSE
30,0,24,22,286,39,0,0,0.166667,0,0,FALSE
23,0,17,7,319,57,0,0,0.176471,0,1,FALSE
4,0,1,0,15,1,0,0,0,0,0,FALSE
0,0,1,1,31,3,0,0,-1,0,0,FALSE
39,0,18,15,431,40,0,0,0.333333,0,2,FALSE
3,0,8,8,75,13,0,0,0.5,0,0,FALSE
8,0,3,3,67,5,0,0,0.666667,0,0,FALSE
9,5,2,2,91,7,0,0,0,2,6,FALSE
11,1,14,13,355,40,0,0,0,3,7,FALSE
0,0,1,0,53,1,0,0,-1,0,0,FALSE
0,0,12,12,69,12,0,0,-1,0,0,FALSE
15,1,15,12,207,38,0,0,0.6,6,1,FALSE
87,4,1002,391,18623,5112,0,0,0.459082,0,49,FALSE
474,0,0,0,476,0,0,0,-1,1,0,FALSE
63,4,147,7,8197,2571,0,0,0.258503,0,2,FALSE
8,0,17,16,137,25,0,0,0.117647,0,3,FALSE
3,0,13,3,134,18,0,0,0.769231,0,3,FALSE
9,0,18,15,266,40,0,0,0.388889,0,8,FALSE
1,0,3,3,37,4,0,0,0,0,3,FALSE
1,0,4,3,39,6,0,0,0,0,2,FALSE
20,9,14,12,281,51,0,0,0,0,6,FALSE
0,0,9,7,144,20,0,0,-1,0,2,FALSE
2,0,8,6,77,10,0,0,0.375,0,4,FALSE
0,0,7,3,96,13,0,0,-1,0,2,FALSE
2,0,8,5,93,18,0,0,0.5,0,0,FALSE
1,0,16,6,150,27,0,0,0.9375,0,5,FALSE
0,0,4,3,97,9,0,0,-1,0,2,FALSE
0,0,3,3,93,13,0,0,-1,0,4,FALSE
2,0,13,8,163,23,0,0,0.769231,0,5,FALSE
7,0,17,14,208,30,0,0,0,0,4,FALSE
1,0,5,3,62,8,0,0,1,0,5,FALSE
30,16,25,20,386,52,0,0,0,1,9,FALSE
8,0,51,34,849,211,0,0,0.529412,1,7,FALSE
1,0,4,2,43,4,0,0,1,0,5,FALSE
0,0,8,6,85,20,0,0,-1,0,3,FALSE
2,0,9,3,104,15,0,0,0.222222,0,2,FALSE
0,0,8,7,56,9,0,0,-1,0,2,FALSE
1,0,11,7,113,18,0,0,0.454545,0,9,FALSE
6,0,23,12,471,102,0,0,0.173913,0,14,FALSE
0,0,6,4,65,9,0,0,-1,0,4,FALSE
0,0,18,0,63,18,0,0,-1,0,0,FALSE
0,0,9,6,94,22,0,0,-1,0,4,FALSE
0,0,9,6,80,15,0,0,-1,0,4,FALSE
3,0,10,8,191,30,0,0,0,0,5,FALSE
3,0,7,7,55,8,0,1,0.428571,0,0,FALSE
14,3,27,16,426,100,0,0,0.222222,6,14,FALSE
21,0,58,36,620,108,0,0,0.086207,1,5,FALSE
4,0,9,0,39,9,0,0,0,0,0,FALSE
38,0,64,60,614,126,0,0,0.140625,0,11,FALSE
0,0,5,2,193,54,0,0,-1,0,10,FALSE
3,0,20,9,328,55,0,0,0.35,0,8,FALSE
1,0,15,9,126,18,0,0,0.8,0,2,FALSE
13,0,34,17,298,50,0,0,0.323529,0,7,FALSE
3,3,18,18,179,40,1,0,0.111111,0,1,FALSE
17,12,6,4,215,45,0,0,0,1,9,FALSE
11,0,16,15,162,30,0,0,0.125,0,7,FALSE
1,0,5,5,46,7,0,0,0.4,0,2,FALSE
2,0,5,5,47,7,0,0,0.4,0,2,FALSE
8,1,5,5,125,23,0,0,0.4,0,5,FALSE
8,0,11,9,260,46,0,0,0.181818,0,12,FALSE
26,0,14,8,347,65,0,0,0.285714,0,6,FALSE
10,0,18,14,199,32,0,0,0.166667,0,8,FALSE
6,3,6,4,73,12,0,0,0.333333,1,5,FALSE
5,0,16,15,214,36,0,0,0.4375,0,8,FALSE
0,0,3,2,38,3,0,0,-1,0,3,FALSE
17,3,25,16,406,77,0,0,0.24,3,7,FALSE
134,0,0,0,139,0,0,0,-1,1,0,FALSE
0,0,7,6,53,9,0,0,-1,0,2,FALSE
0,0,6,4,98,30,0,0,-1,0,6,FALSE
10,7,19,7,208,37,0,0,0.473684,1,9,FALSE
2,0,6,5,45,9,0,0,0.666667,0,1,FALSE
9,0,16,8,405,68,0,0,0.8125,1,16,FALSE
1,0,7,6,101,10,0,0,0.857143,0,4,FALSE
24,4,46,19,928,141,0,0,0.434783,3,14,FALSE
1,0,15,7,177,25,0,0,0.466667,0,5,FALSE
2,0,6,5,87,18,0,0,0.333333,0,4,FALSE
2,0,3,3,43,7,0,0,0.666667,0,2,FALSE
1,0,5,5,42,7,0,0,0.4,0,2,FALSE
2,0,5,5,50,8,0,0,0.4,0,4,FALSE
1,0,4,4,42,6,0,0,0.75,0,2,FALSE
3,0,6,6,59,7,0,0,0.333333,0,2,FALSE
1,0,3,3,33,5,0,0,0.666667,0,2,FALSE
0,0,4,4,34,5,0,0,-1,0,0,FALSE
3,0,15,13,130,23,0,0,0.2,0,4,FALSE
14,0,41,0,364,59,0,0,0.682927,0,4,FALSE
3,0,3,3,64,9,0,0,0,0,8,FALSE
5,0,5,3,65,15,0,0,0.4,0,6,FALSE
35,2,92,49,2020,390,0,0,0.369565,2,18,FALSE
6,0,39,30,773,161,0,0,0.820513,0,6,FALSE
6,0,20,17,357,56,0,0,0.25,0,2,FALSE
24,0,81,65,851,162,0,0,0.567901,1,7,FALSE
30,0,63,34,1065,189,0,0,0.396825,0,16,FALSE
4,0,10,8,85,14,0,0,0.3,0,3,FALSE
0,0,9,7,77,9,0,0,-1,0,4,FALSE
2,0,5,5,50,8,0,0,0.4,0,1,FALSE
2,0,4,4,53,9,0,0,0.5,0,1,FALSE
1,0,7,6,69,12,0,0,0,0,4,FALSE
2,0,10,10,144,26,0,0,0.7,0,5,FALSE
10,0,24,12,546,77,0,0,0.416667,0,7,FALSE
2,0,20,13,371,67,0,0,0.45,0,2,FALSE
1,0,7,7,61,13,0,0,0.571429,0,0,FALSE
0,0,20,19,288,63,0,0,-1,0,7,FALSE
4,0,7,5,159,22,0,0,0.428571,0,5,FALSE
3,0,8,8,68,9,0,1,0.25,0,0,FALSE
3,0,7,7,68,12,0,0,0.428571,0,2,FALSE
9,0,15,9,195,25,0,0,0,0,2,FALSE
2,0,14,7,280,41,0,0,0.5,0,4,FALSE
12,5,19,10,404,70,0,0,0.473684,0,14,FALSE
7,2,13,7,200,34,0,0,0.461538,3,5,FALSE
1,0,8,7,95,10,0,0,0.75,0,2,FALSE
1,0,20,16,205,43,0,0,1,0,7,FALSE
1,0,11,8,142,18,0,0,0.181818,0,4,FALSE
7,0,28,16,240,39,0,0,0.714286,0,7,FALSE
18,6,48,23,844,149,0,0,0.5625,1,12,FALSE
2,0,4,3,66,14,0,0,0.75,0,8,FALSE
0,0,5,4,26,5,0,0,-1,0,0,FALSE
1,0,11,4,288,84,0,0,0.909091,0,2,FALSE
2,0,7,5,264,48,0,0,0.857143,0,10,FALSE
0,0,8,6,72,14,0,0,-1,0,3,FALSE
4,0,6,6,84,13,0,0,0.333333,0,5,FALSE
0,0,3,3,38,5,0,0,-1,0,3,FALSE
1,0,3,2,16,3,0,0,0.666667,0,2,FALSE
10,0,32,18,682,156,0,0,0.15625,0,14,FALSE
0,0,3,2,26,3,0,0,-1,0,3,FALSE
2,0,9,5,184,48,0,0,0.666667,0,8,FALSE
0,0,18,17,156,34,0,0,-1,0,3,FALSE
3,0,9,6,178,28,0,0,0.666667,0,6,FALSE
2,0,6,5,88,14,0,0,0.666667,0,7,FALSE
2,0,7,6,390,185,0,0,0.857143,0,9,FALSE
2,0,10,7,173,33,0,0,0,0,7,FALSE
0,0,3,2,18,3,0,0,-1,0,3,FALSE
1,0,5,3,80,9,0,0,0.8,0,3,FALSE
0,0,3,2,38,3,0,0,-1,0,2,FALSE
0,0,3,1,146,29,0,0,-1,0,7,FALSE
0,0,13,9,283,74,0,0,-1,0,12,FALSE
0,0,1,0,28,2,0,0,-1,0,2,FALSE
6,0,8,7,61,12,0,0,0.625,0,2,FALSE
45,0,36,22,980,221,0,0,0.194444,0,7,FALSE
6,0,22,9,296,58,0,0,0.090909,0,4,FALSE
9,0,22,13,336,69,0,0,0.5,0,9,FALSE
1,0,4,3,51,7,0,0,0.5,0,1,FALSE
2,0,5,5,49,7,0,0,0.6,0,1,FALSE
0,0,1,1,32,4,1,1,-1,0,1,FALSE
1,0,8,5,202,34,0,0,0.875,0,3,FALSE
5,3,5,4,128,24,0,0,0.4,0,0,FALSE
6,0,6,4,81,9,0,0,0.333333,0,2,FALSE
10,0,61,32,576,111,0,0,0.295082,0,5,FALSE
16,0,77,34,1852,433,0,0,0.571429,0,8,FALSE
3,0,6,0,29,6,0,0,0,0,0,FALSE
4,0,12,0,86,32,0,0,0.166667,0,0,FALSE
11,4,5,3,186,39,0,0,0.4,1,5,FALSE
10,2,47,35,732,135,0,0,0.553191,0,6,FALSE
11,4,79,55,942,183,0,0,0.898734,2,18,FALSE
1,0,6,5,45,9,0,0,0.666667,0,0,FALSE
0,0,7,6,47,9,0,0,-1,0,2,FALSE
8,8,24,6,162,24,0,0,-1,8,0,FALSE
1,0,5,5,40,7,0,0,0.8,0,0,FALSE
7,0,9,6,192,45,0,0,0.222222,0,6,FALSE
3,0,7,7,55,8,0,0,0.428571,0,0,FALSE
3,0,5,5,52,6,0,0,0.6,0,0,FALSE
24,0,90,69,910,192,0,0,0.177778,0,9,FALSE
8,2,125,77,2247,437,0,0,0.888,2,13,FALSE
10,0,82,50,870,139,0,0,0.695122,0,5,FALSE
5,0,3,0,28,3,0,0,0.666667,0,0,FALSE
3,0,4,3,79,7,0,0,0.5,0,3,FALSE
0,0,2,2,23,2,0,0,-1,0,2,FALSE
5,0,17,12,231,55,0,0,0.176471,0,2,FALSE
6,0,30,21,397,65,0,0,0.7,0,10,FALSE
2,0,5,5,56,10,0,0,0.4,0,1,FALSE
0,0,2,2,34,3,0,0,-1,0,3,FALSE
27,0,53,36,1092,220,0,0,0.207547,3,9,FALSE
10,0,27,16,374,61,0,0,0.666667,0,4,FALSE
2,0,8,6,86,13,0,0,0.5,0,6,FALSE
2,0,7,5,72,12,0,0,0.428571,0,6,FALSE
1,0,5,5,46,6,0,0,0.6,0,3,FALSE
0,0,4,3,61,10,0,0,-1,0,6,FALSE
2,0,32,23,311,46,0,0,0.09375,0,2,FALSE
3,0,5,3,129,20,0,0,0.4,0,9,FALSE
0,0,2,1,27,5,0,0,-1,0,4,FALSE
2,0,19,11,233,31,0,0,0.210526,0,3,FALSE
4,0,7,6,89,10,0,0,0.571429,0,5,FALSE
8,0,11,6,534,121,0,0,0.636364,0,15,FALSE
0,0,10,9,137,22,0,0,-1,0,0,FALSE
40,19,53,27,1070,211,0,0,0.132075,3,11,FALSE
3,0,6,5,40,8,0,0,0.5,0,0,FALSE
1,0,5,3,58,9,0,0,0.6,0,5,FALSE
2,0,28,8,790,156,0,0,0.678571,0,12,FALSE
10,8,10,4,116,18,0,0,0.6,1,2,FALSE
3,0,13,13,136,21,0,0,0.230769,0,0,FALSE
6,0,35,27,461,76,0,0,0.2,0,2,FALSE
5,0,5,4,72,15,0,0,0,0,4,FALSE
21,6,29,17,466,89,0,0,0.172414,2,11,FALSE
3,0,3,3,51,4,0,0,0.666667,0,4,FALSE
0,0,3,3,54,7,0,0,-1,0,6,FALSE
0,0,8,7,63,12,0,0,-1,0,2,FALSE
0,0,8,7,55,10,0,0,-1,0,2,FALSE
10,10,2,2,44,2,0,0,1,2,1,FALSE
0,0,3,2,22,3,0,0,-1,0,1,FALSE
3,3,2,2,16,2,0,0,0,0,0,FALSE
19,2,27,23,285,56,0,0,0.259259,0,0,FALSE
7,0,9,6,131,27,0,0,0.222222,0,6,FALSE
0,0,20,17,223,39,0,0,-1,0,3,FALSE
2,0,4,3,96,26,0,0,0.75,0,7,FALSE
0,0,3,2,35,4,0,0,-1,0,3,FALSE
13,2,25,14,353,60,0,0,0.08,1,9,FALSE
3,0,16,11,249,49,0,0,0.5,0,6,FALSE
0,0,4,3,35,5,0,0,-1,0,1,FALSE
9,6,20,10,590,110,0,0,0.85,0,15,FALSE
0,0,8,7,71,13,0,0,-1,0,1,FALSE
1,0,6,5,101,18,0,0,0.333333,0,7,FALSE
2,0,64,42,637,100,0,0,0.921875,0,9,FALSE
0,0,22,18,366,72,0,0,-1,0,5,FALSE
1,0,5,5,53,11,0,0,0.6,0,3,FALSE
4,0,16,12,136,20,0,0,0.1875,0,1,FALSE
2,0,6,5,87,14,0,0,0.333333,0,3,FALSE
3,0,11,10,129,18,0,0,0.545455,0,4,FALSE
0,0,1,1,11,1,0,2,-1,0,0,FALSE
3,0,7,4,184,22,0,0,0.428571,0,4,FALSE
0,0,3,1,27,3,0,0,-1,0,1,FALSE
0,0,8,6,70,14,0,0,-1,0,3,FALSE
0,0,12,0,57,12,0,0,-1,0,0,FALSE
47,4,249,97,4740,1379,0,0,0.570281,3,8,FALSE
128,0,0,0,130,0,0,0,-1,1,0,FALSE
64,4,43,7,2036,801,0,0,0.162791,0,2,FALSE
27,4,42,31,619,141,0,0,0.428571,0,1,FALSE
21,0,0,0,23,0,0,0,-1,1,0,FALSE
19,3,30,7,774,275,0,0,0.2,0,3,FALSE
16,2,36,31,289,63,0,0,0.472222,1,0,FALSE
8,8,2,2,40,2,0,0,1,3,1,FALSE
3,0,3,1,29,4,0,0,0,0,0,FALSE
4,0,14,6,82,23,0,0,0.571429,0,2,FALSE
6,0,16,2,143,34,0,0,0.125,0,7,FALSE
1,0,5,4,20,5,0,0,0.4,0,0,FALSE
28,0,29,6,120,29,0,0,1,7,1,FALSE
1,0,5,4,20,5,0,0,0.8,0,0,FALSE
2,0,4,4,21,4,0,0,0,0,1,FALSE
3,0,9,9,68,16,0,0,0.222222,0,0,FALSE
3,0,7,6,30,8,0,0,0.571429,0,0,FALSE
0,0,23,0,28,23,0,0,-1,0,0,FALSE
0,0,24,24,84,32,0,0,-1,0,1,FALSE
4,0,9,9,50,10,0,0,0,0,0,FALSE
2,0,5,5,23,5,0,0,0.4,0,0,FALSE
2,0,10,9,38,11,0,0,0.2,0,0,FALSE
2,0,7,4,36,7,0,0,0.428571,0,0,FALSE
8,6,18,18,167,34,0,0,0.277778,0,1,FALSE
6,0,4,4,61,7,0,0,0,0,0,FALSE
6,0,13,11,99,20,0,0,0,0,0,FALSE
